label,area,area_filled,area_convex,axis_major_length,axis_minor_length,eccentricity,equivalent_diameter_area,extent,feret_diameter_max,perimeter,solidity,holes,h_sym_err_percent,v_sym_err_percent,pixelsum_tl,pixelsum_tm,pixelsum_tr,pixelsum_ml,pixelsum_mm,pixelsum_mr,pixelsum_bl,pixelsum_bm,pixelsum_br
oak,5784.0,5784.0,9711.0,150.6030549276276,96.91986443706003,0.7654081588452216,85.81618452686055,0.3761706555671176,164.83021567661677,644.6761902332486,0.5956132221192462,0,0.304630593132154,0.4068678459937565,0,0,16,52,50,48,22,22,22
bow,7303.0,11048.0,13191.0,161.55345725027053,131.1530065289592,0.5839019308771523,96.42856628199391,0.4749609781477627,154.93547043850222,870.8355697996826,0.5536350542036237,1,0.4124609781477627,0.347684703433923,0,0,36,47,47,45,123,119,93
bow,7538.0,10467.0,12659.0,161.21041867475387,124.83419344401877,0.6327506430385809,97.96774820426188,0.49024453694068676,171.14321488157222,847.2792206135786,0.5954656765937277,1,0.39360041623309056,0.49895941727367327,0,0,44,45,45,45,114,95,95
spear,6746.0,7361.0,14171.0,135.4934684104977,120.86647313440061,0.45194364335626597,92.67833602726911,0.438735691987513,167.70509831248424,909.5361466505706,0.47604262225672145,2,0.2757544224765869,0.18756503642039543,0,0,14,87,88,89,43,43,42
elk-sedge,4957.0,4957.0,9331.0,139.3764452664711,97.75700586199481,0.7127794007943085,79.44462488584234,0.32238553590010405,142.88806808127822,515.9655121145938,0.5312399528453542,0,0.25026014568158167,0.1878251821019771,0,0,18,37,37,31,24,24,24
need,6750.0,6750.0,10672.0,127.70161807839389,94.58430441412746,0.6718729094468227,92.7058084855655,0.43899583766909467,134.8517704741024,537.3797256769669,0.632496251874063,0,0.3431321540062435,0.36030176899063476,0,0,23,68,68,70,75,78,78
need,6403.0,6403.0,10283.0,125.63876964848404,99.78058400249597,0.6076744125801312,90.29148799825622,0.41642819979188345,134.07833531186162,515.4213562373095,0.6226782067490032,0,0.2624869927159209,0.4888137356919875,0,0,22,36,36,44,54,56,58
bow,6959.0,10548.0,12530.0,157.42415908621686,132.35586583402275,0.5414086920281884,94.13009078829148,0.45258844953173777,155.05160431288675,817.3208511739211,0.5553870710295291,1,0.3980228928199792,0.25104058272632673,0,0,17,46,46,46,122,122,122
tyr,5547.0,5547.0,9725.0,135.92285971058092,96.32640637204058,0.7055256635663446,84.03963204730223,0.3607570239334027,126.49505919204908,534.0660171779822,0.5703856041131106,0,0.25104058272632673,0.04422476586888657,0,0,21,28,28,28,28,28,28
tyr,4250.0,4250.0,9249.0,134.78813010752043,102.73325821071148,0.6473613039590221,73.56132180109627,0.2764047866805411,125.44720004846661,518.4091629284898,0.45950913612282407,0,0.21891259105098856,0.03030697190426639,0,0,17,19,19,19,19,19,19
elk-sedge,5686.0,5686.0,9632.0,132.79586857635368,100.83646649568226,0.6507006398009991,85.08607436804294,0.3697970863683663,141.7391971192161,552.0071426749364,0.5903239202657807,0,0.35210718002081165,0.1450312174817898,0,0,15,65,58,56,28,28,25
ash,6159.0,6159.0,11157.0,142.85931029017783,118.00492548200535,0.5636379554466697,88.55440336891141,0.4005593132154006,145.86637720873168,719.9482681718907,0.5520301156224792,0,0.29656607700312176,0.4929760665972945,0,0,18,31,34,37,28,29,29
oak,5596.0,5596.0,9641.0,155.0444041528139,97.27554456911729,0.7786935808746916,84.4100023240017,0.36394380853277836,160.5615146914104,629.0782104868018,0.5804377139300902,0,0.31815816857440166,0.4414672216441207,0,0,16,26,26,30,24,24,24
bow,7084.0,8824.0,11763.0,155.23335745035536,111.02576373684158,0.6989009560452785,94.97172702917375,0.4607180020811655,164.20109622045769,828.9188309203679,0.6022273229618295,1,0.379162330905307,0.4780176899063476,0,0,29,44,42,44,62,63,60
oak,5318.0,5318.0,9693.0,154.78551038679842,97.96185097561379,0.7742435764901591,82.2866204124437,0.3458636836628512,170.48460341039598,682.3330444827409,0.5486433508717631,0,0.3160770031217482,0.42533818938605616,0,0,20,48,46,48,20,20,20
tyr,5627.0,5627.0,9683.0,135.32369423444862,96.72328384521491,0.6993749524163102,84.64348125062413,0.3659599375650364,127.3459854098275,509.1370849898476,0.5811215532376329,0,0.27588449531737774,0.1231789802289282,0,0,21,51,47,28,30,30,32
serpent,6905.0,6905.0,11428.0,117.41318627680576,111.14406290383569,0.322391835394287,93.76416723032472,0.44907648283038504,139.54210834009928,696.5340546095176,0.6042177108855443,0,0.3034599375650364,0.3968522372528616,0,0,22,92,90,94,59,62,62
sun,6077.0,6077.0,11718.0,182.0427651368614,92.6101919169909,0.8609274980126274,87.96292806265367,0.3952263267429761,171.86331778480246,617.8233764908629,0.5186038573135348,0,0.3523673257023933,0.3588709677419355,0,0,20,63,63,66,64,64,59
ash,7109.0,7109.0,11482.0,148.9619890306811,102.64674288124655,0.724685180187193,95.13916083045021,0.462343912591051,151.2084653714864,691.9655121145938,0.6191430064448702,0,0.3171175858480749,0.48100936524453697,0,0,29,39,39,39,39,39,39
sun,7177.0,7177.0,12230.0,168.89460528354704,100.1715247911522,0.8051282171701214,95.59309709683154,0.46676638917793967,161.6168308066954,645.8650070512055,0.5868356500408831,0,0.3595213319458897,0.3590010405827263,0,0,20,91,94,96,59,55,55
ash,5494.0,5494.0,10655.0,145.6213842676341,113.86562262528072,0.6233671610576863,83.63718107860274,0.35731009365244537,147.5127113166862,726.9777054234136,0.5156264664476772,0,0.2940946930280957,0.4332726326742976,0,0,19,37,41,45,24,24,24
tyr,3937.0,3937.0,9342.0,131.4561069585755,104.56866360552314,0.6060002169833515,70.80073507826268,0.2560483870967742,125.29964086141668,537.5634918610405,0.42143010062085207,0,0.20460457856399583,0.08051508844953174,0,0,13,48,36,34,17,17,17
gift,5811.0,5811.0,14053.0,140.20563829981393,126.23381897069511,0.43517132639394723,86.01624843281664,0.377926638917794,167.09278859364338,703.6711395993652,0.41350601295097134,0,0.31295525494276794,0.24713839750260147,0,0,15,57,53,53,55,57,53
gift,3818.0,3818.0,14795.0,142.0755209402321,135.41177871707015,0.3026644356716955,69.72251129871077,0.24830905306971904,172.53985046939155,744.1808075912433,0.258060155457925,0,0.17832986472424558,0.1944588969823101,0,0,11,31,33,35,35,35,32
joy,4332.0,5350.0,9217.0,150.74361941957127,103.33609370756595,0.7280642410754629,74.26758180924382,0.28173777315296566,152.620444239951,666.208152801713,0.47000108495171966,1,0.25559313215400625,0.379162330905307,0,0,25,67,68,63,17,17,17
bow,6497.0,9483.0,12446.0,162.32300462565254,124.5706858911572,0.6411390673654489,90.95184067485579,0.4225416233090531,174.6568063374571,897.7056274847714,0.5220151052547003,1,0.46761186264308013,0.49804890738813734,0,0,25,38,38,38,51,51,53
oak,4072.0,4072.0,8984.0,153.5148403820926,95.37253557824943,0.7836049862608121,72.00438477038452,0.2648283038501561,167.0269439342048,682.7766952966368,0.45325022261798753,0,0.2620967741935484,0.36823621227887615,0,0,13,52,46,48,14,14,14
ash,6651.0,6651.0,11233.0,143.5322608502607,113.52701616817767,0.6118792159096246,92.02345468430083,0.43255723204994795,147.82760229402356,696.8944443027283,0.5920947209115998,0,0.3595213319458897,0.4745057232049948,0,0,42,93,99,99,35,35,35
tyr,3768.0,3768.0,9078.0,135.1018313435185,100.49662777746487,0.6683372863691415,69.26446855756632,0.24505723204994798,125.15989773086265,532.9777054234136,0.4150693985459352,0,0.1901664932362123,0.24895941727367327,0,0,14,31,16,16,17,17,17
bow,5506.0,9112.0,11762.0,168.06754321452453,119.88555496538942,0.7008408131152164,83.7284714616946,0.35809053069719043,173.25414857947845,878.5168106668145,0.4681176670634246,1,0.32713319458896983,0.34898543184183145,0,0,14,33,31,32,113,113,113
oak,4911.0,4911.0,9296.0,161.78438205721932,91.74728467628117,0.8236516651157021,79.07515035834193,0.31939386056191466,172.55723688098394,674.6761902332486,0.5282917383820999,0,0.2757544224765869,0.36576482830385015,0,0,22,54,52,42,18,18,18
spear,6954.0,7277.0,14454.0,132.30905701081286,124.68049213840258,0.3346490365139444,94.09626875752471,0.45226326742976064,172.55723688098394,881.7960312803931,0.48111249481112495,2,0.2851196670135276,0.3462539021852237,0,0,24,87,92,89,45,45,45
wealth,15376.0,15376.0,15376.0,143.17821063276352,143.17821063276352,0.0,139.91901671984357,1.0,174.6568063374571,492.0,1.0,0,0.0,0.0,0,0,124,124,124,124,124,124,124
gift,4089.0,4089.0,11862.0,125.37658785402972,119.64446744277745,0.29891169629605924,72.15453207125718,0.26593392299687824,151.23822268196622,667.303607231218,0.3447142134547294,0,0.31334547346514047,0.2998178980228928,0,0,5,48,49,49,45,45,45
spear,7462.0,8076.0,13845.0,136.46549921209495,121.17711683569632,0.4599035373910853,97.47262940340629,0.48530176899063476,163.3799253274404,861.3107499061543,0.5389671361502347,2,0.4326222684703434,0.2778355879292404,0,0,16,50,48,49,100,96,94
gift,8587.0,8587.0,14015.0,149.07972242886336,114.25388704000954,0.642370135598089,104.5624596623513,0.5584677419354839,172.55723688098394,650.4163056034262,0.6127006778451659,0,0.2600156087408949,0.2235952133194589,0,0,31,82,82,81,65,65,67
joy,6918.0,7302.0,10623.0,154.61768259872997,97.59202383979344,0.7756340996843271,93.85239032905798,0.4499219562955255,151.5585695366646,602.3086578651014,0.6512284665348772,1,0.34846514047866806,0.5578824141519251,0,0,46,78,75,72,34,34,34
joy,6452.0,7582.0,10372.0,148.5795078950976,102.14647032869718,0.7261967472149966,90.63631470128996,0.4196149843912591,147.5127113166862,718.5340546095175,0.6220593906671809,1,0.2899323621227888,0.5323881373569199,0,0,19,75,71,72,29,29,29
joy,6853.0,7303.0,9907.0,152.11387935481716,92.10586971336828,0.7958407249176618,93.41044160087282,0.4456945889698231,152.0526224699857,579.237590053236,0.6917331179973756,1,0.42819979188345475,0.4885535900104058,0,0,23,92,95,92,36,36,36
sun,5162.0,5162.0,10264.0,189.8646339659378,77.50419189545029,0.9128891128407489,81.07072548042795,0.3357180020811655,172.53985046939155,543.9238815542511,0.5029228371005456,0,0.35978147762747137,0.3485952133194589,0,0,19,74,76,81,27,29,29
serpent,5343.0,5343.0,11034.0,112.89136413685206,105.42026459196401,0.35774203690441125,82.4798089687408,0.3474895941727367,130.17296186228538,682.0315292925759,0.4842305600870038,0,0.2761446409989594,0.23322060353798127,0,0,13,96,92,86,57,47,39
need,4474.0,4474.0,9253.0,119.03533669276614,92.43530589201491,0.6300720395628155,75.47498740076158,0.2909729448491155,126.69648771769484,515.7817459305202,0.48351885874851397,0,0.1693548387096774,0.3082726326742976,0,0,17,25,36,50,25,23,23
joy,3682.0,4331.0,7540.0,159.87704412833892,75.29998215402152,0.8821402418321592,68.46946767512414,0.23946409989594172,155.0,594.3502884254441,0.4883289124668435,1,0.36160249739854317,0.29656607700312176,0,0,15,58,65,65,17,17,17
bow,5516.0,9479.0,12532.0,168.25940994216091,127.38595296919189,0.6533213632748496,83.80447081605585,0.35874089490114464,171.1724276862369,898.9777054234136,0.44015320778806255,1,0.3221904266389178,0.34612382934443287,0,0,20,33,33,33,113,103,89
serpent,5886.0,5886.0,11236.0,114.77249827536446,104.84412998410107,0.40684943209950164,86.56955562038637,0.3828043704474506,138.6542462386205,690.6173157302028,0.5238519045923816,0,0.19627991675338188,0.2712018730489074,0,0,13,88,86,83,82,82,78
sun,4436.0,4436.0,10492.0,178.65104400233975,86.4076519892286,0.8752519809271219,75.15377981475837,0.2885015608740895,156.81836627130127,582.5512985522207,0.42279832253145255,0,0.3060613943808533,0.3346774193548387,0,0,16,28,34,34,21,21,21
need,7292.0,7292.0,10709.0,129.7007580126695,94.88335406138799,0.6817814701505672,96.35591710013873,0.4742455775234131,135.6502856613284,500.45079348883235,0.680922588476982,0,0.3185483870967742,0.34430280957336107,0,0,39,80,81,83,84,84,86
elk-sedge,3278.0,3278.0,8946.0,140.06106102938105,100.61284223370106,0.6956820340266314,64.60401866480028,0.21318938605619148,142.52368224263643,555.8061325481598,0.36642074670243685,0,0.23009885535900104,0.11927679500520291,0,0,20,18,16,14,16,16,16
tyr,5823.0,5823.0,9839.0,127.61924716148445,104.26343066485921,0.5766542569116709,86.10501651467732,0.378707075962539,130.29197979921864,538.4335495461293,0.5918284378493749,0,0.39086888657648283,0.1559573361082206,0,0,23,93,90,89,26,25,25
gift,6030.0,6030.0,14288.0,141.97784962429733,126.35686894510708,0.4560075017855921,87.62211167709343,0.39216961498439123,166.42415690037308,736.6589462905454,0.42203247480403133,0,0.27835587929240374,0.31997918834547345,0,0,23,54,56,56,54,54,54
spear,8062.0,8983.0,14544.0,138.3634451174722,124.84971057602488,0.43104252767470536,101.31563161553542,0.5243236212278877,165.55965692160635,914.2813126546316,0.5543179317931793,2,0.1839229968782518,0.136576482830385,0,0,16,83,84,85,89,81,81
wealth,4316.0,4316.0,9785.0,137.83743816789055,104.5187932665437,0.6519339045234761,74.1303033521175,0.28069719042663893,143.22360140703069,653.0365799264592,0.4410832907511497,0,0.2630072840790843,0.3917793964620187,0,0,19,67,64,58,23,23,20
wealth,4126.0,4126.0,9869.0,142.96154752981874,104.40011827796742,0.683161713191594,72.48024807888892,0.26834027055150883,147.61097520171052,643.6223663640862,0.41807680616070525,0,0.2402445369406868,0.37005723204994795,0,0,17,72,69,64,18,18,18
ash,7114.0,7114.0,11192.0,145.90648065174432,110.12362950161585,0.6560069044136174,95.17261224347027,0.4626690946930281,149.21461054467824,690.5512985522208,0.6356325947105075,0,0.3160770031217482,0.5954734651404787,0,0,50,73,73,70,78,74,71
oak,4982.0,4982.0,9486.0,153.97450009694595,100.18998647281312,0.7593417068050217,79.64470736885522,0.3240114464099896,167.0269439342048,672.7178207935913,0.5251950242462576,0,0.27354318418314255,0.4262486992715921,0,0,16,58,54,52,20,20,20
ash,5097.0,5097.0,10852.0,140.8634484050912,118.50685467890754,0.5405857908310059,80.55868643116722,0.33149063475546303,141.90489773083945,701.7056274847713,0.46968300774050864,0,0.23881373569198752,0.44797086368366285,0,0,16,23,23,30,21,21,21
wealth,5554.0,5554.0,10294.0,157.37939527610627,91.82226104855823,0.8121524715763769,84.0926419578972,0.36121227887617063,157.26728839781018,680.1492782986674,0.5395375947153682,0,0.36329344432882416,0.4858220603537981,0,0,19,69,67,67,22,22,22
sun,6016.0,6016.0,11616.0,186.4506122059228,90.60068887799635,0.874001480349812,87.52033535771409,0.39125910509885536,169.03549923019128,591.8233764908629,0.5179063360881543,0,0.33480749219562955,0.33714880332986474,0,0,18,70,72,75,49,49,46
wealth,6692.0,6692.0,10000.0,148.31461781254788,91.5848136798507,0.7865680370707376,92.30665757878849,0.43522372528616027,158.54967675779096,681.8477631085022,0.6692,0,0.4551248699271592,0.4356139438085328,0,0,16,64,76,81,27,27,27
bow,11170.0,12254.0,12988.0,148.10512689829395,122.2000299605797,0.5650016080995188,119.25638647339508,0.7264568158168574,160.11246047700348,728.7766952966367,0.8600246381275023,1,0.30840270551508847,0.4017950052029136,0,0,42,77,78,78,121,121,121
joy,7318.0,8160.0,10306.0,146.8604960279524,94.07242043387238,0.767911184598826,96.52754523125469,0.47593652445369405,147.27185746095552,663.1959594928934,0.710071802833301,1,0.3802029136316337,0.4553850156087409,0,0,26,94,94,94,35,35,35
tyr,3801.0,3801.0,8970.0,125.80496358936847,104.08199558874169,0.5617188172097481,69.56711514457355,0.24720343392299687,125.93649193144932,564.8355697996826,0.42374581939799333,0,0.1869146722164412,0.34430280957336107,0,0,12,53,55,50,17,17,17
serpent,5217.0,5217.0,10872.0,125.18063824106733,94.92841867986121,0.6518691327691754,81.50147670369749,0.3392950052029136,140.18559127100045,744.5340546095177,0.47985651214128033,0,0.38761706555671177,0.3067117585848075,0,0,20,94,95,89,26,23,23
ash,5953.0,5953.0,10553.0,140.4306859206744,111.66255846941891,0.6064212115137366,87.06086956726554,0.38716181061394384,140.75865870347016,700.8355697996826,0.5641049938406141,0,0.33714880332986474,0.4924557752341311,0,0,35,79,84,90,33,33,33
ash,5876.0,5876.0,10783.0,132.51620324618898,120.22178209542048,0.42064944312480135,86.49598583092637,0.3821540062434964,144.26711336961034,717.5878784786798,0.5449318371510712,0,0.3307752341311134,0.45148283038501563,0,0,16,73,73,69,39,27,22
spear,4905.0,5227.0,12879.0,137.16521951957105,110.69284496083327,0.5905463282880046,79.0268306774729,0.3190036420395421,165.0969412193939,834.7249634685276,0.3808525506638714,2,0.39906347554630595,0.31451612903225806,0,0,13,65,70,73,39,36,36
oak,5734.0,5734.0,9595.0,157.67592150283915,88.68428251441297,0.8268336269569377,85.44445885785352,0.37291883454734653,169.11830178901394,625.0193359837562,0.5976029181865555,0,0.304630593132154,0.4797086368366285,0,0,17,58,56,56,42,38,25
sun,4657.0,4657.0,10026.0,197.00765585920288,77.79570139298855,0.9187298302516006,77.00309448218073,0.3028746097814776,173.95401691251627,530.3675323681472,0.464492319968083,0,0.3821540062434964,0.3530176899063476,0,0,20,85,89,93,23,23,23
spear,6870.0,7402.0,15239.0,142.03237603210397,126.41426831569377,0.45588556841596783,93.52622986269984,0.44680020811654525,173.25414857947845,911.193000900063,0.4508169827416497,2,0.25169094693028093,0.08441727367325702,0,0,20,92,96,102,43,46,42
wealth,6387.0,6387.0,10813.0,159.5360190896436,93.05641618882473,0.8122610485962001,90.1786059563103,0.4153876170655567,161.37533888422976,756.7178207935912,0.5906778877277351,0,0.37890218522372526,0.46396982310093654,0,0,16,92,83,87,24,24,24
joy,5678.0,6978.0,9752.0,160.038080236528,96.99130710496134,0.7954254624361142,85.02619675727153,0.36927679500520294,156.02884348735012,648.350288425444,0.582239540607055,1,0.3600416233090531,0.40426638917793967,0,0,33,69,66,65,28,28,28
gift,4476.0,4476.0,13383.0,149.89732153938783,115.68829145784144,0.6358852927709986,75.4918552046152,0.2911030176899064,171.1724276862369,679.6955262170047,0.3344541582604797,0,0.21279916753381894,0.3790322580645161,0,0,15,40,41,39,37,37,36
gift,5573.0,5573.0,14030.0,141.62010598234238,125.52087385244566,0.4630713619247533,84.23635784392071,0.3624479708636837,169.799882214329,710.0559159102155,0.3972202423378475,0,0.10392819979188346,0.2074661810613944,0,0,14,49,49,49,52,53,53
ash,6841.0,6841.0,10973.0,150.79520383907965,97.29030019200019,0.7640292032264312,93.32862222026665,0.44491415192507805,155.21919984331836,654.9949493661168,0.6234393511346031,0,0.3565296566077003,0.5050728407908429,0,0,28,59,62,66,39,39,36
sun,5006.0,5006.0,11601.0,189.54555647700417,92.82002991871522,0.8718922680778562,79.83631480062331,0.3255723204994797,172.55723688098394,605.8650070512056,0.43151452460994744,0,0.3030697190426639,0.32232049947970864,0,0,13,57,59,61,40,40,40
